population,population_definition,source,source_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,3,6,10,49,0.157895,1.74359
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,9,3,56,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,4,5,15,44,0.166667,1.590643
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",6,3,14,45,0.26087,2.266667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,3,14,9,42,0.115385,1.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,5,12,8,43,0.2,1.538462
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,2,15,1,50,0.111111,2.666667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,8,9,11,40,0.285714,1.684211
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",9,8,11,40,0.321429,1.8
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,3,9,10,46,0.136364,1.307692
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,1,11,2,54,0.071429,1.888889
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,5,7,14,42,0.192308,1.491228
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",3,9,17,39,0.103448,0.85
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,2,11,1,54,0.142857,3.487179
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,jurisdiction_localisation,Jurisdiction-specific bank or account reference,telegram_off_platform,Telegram or private-channel coordination reference,5,8,14,41,0.185185,1.376518
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,jurisdiction_localisation,Jurisdiction-specific bank or account reference,tutorial_training_recruitment,"Tutorial, guide, or training content",6,7,14,41,0.222222,1.569231
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,mule_recruitment,Mule recruitment or account-holder solicitation,telegram_off_platform,Telegram or private-channel coordination reference,1,2,18,47,0.047619,1.192982
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,mule_recruitment,Mule recruitment or account-holder solicitation,tutorial_training_recruitment,"Tutorial, guide, or training content",2,1,18,47,0.095238,2.266667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,telegram_off_platform,Telegram or private-channel coordination reference,tutorial_training_recruitment,"Tutorial, guide, or training content",7,12,13,36,0.21875,1.252632
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,bank_log_sale,Compromised bank log sale or discussion,6,0,22,5,0.214286,1.178571
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,cashout_laundering_service,Cash-out or laundering service,1,5,21,6,0.037037,0.25
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,2,4,22,5,0.071429,0.458333
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,email_access_takeover,Email-access-enabled account takeover,1,5,3,24,0.111111,1.375
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,6,1,26,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,fullz_identity_package,Fullz or identity package,6,0,6,21,0.5,2.75
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,jurisdiction_localisation,Jurisdiction-specific bank or account reference,1,5,1,26,0.142857,2.75
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,mule_recruitment,Mule recruitment or account-holder solicitation,0,6,0,27,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,0,6,0,27,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",1,5,1,26,0.142857,2.75
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,20,8,2,3,0.666667,1.071429
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,22,6,2,3,0.733333,1.080357
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,4,24,0,5,0.142857,1.178571
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,28,1,4,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,10,18,2,3,0.333333,0.982143
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,2,26,0,5,0.071429,1.178571
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,0,28,0,5,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,0,28,0,5,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",2,26,0,5,0.071429,1.178571
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,4. Caders Heven,33,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,21,1,3,8,0.84,1.3125
