population,population_definition,removed_source,remaining_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift,full_population_n11,n11_difference,full_population_jaccard,jaccard_difference,full_population_lift,lift_difference
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,16,105,69,762,0.084211,1.480992,16,0,0.083333,0.000878,1.518381,-0.037389
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",41,80,62,769,0.224044,3.13183,41,0,0.219251,0.004793,3.16359,-0.03176
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_drop_sale,Bank drop sale or bank-drop infrastructure,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,121,1,830,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,65,102,51,734,0.298165,3.194301,68,-3,0.290598,0.007567,3.11044,0.083861
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,68,99,49,736,0.314815,3.313169,78,-10,0.337662,-0.022847,3.371204,-0.058035
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,53,114,9,776,0.301136,4.873093,55,-2,0.287958,0.013178,4.717119,0.155974
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",44,123,75,710,0.181818,2.107784,59,-15,0.229572,-0.047754,2.416803,-0.309019
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,62,105,65,720,0.267241,2.782969,63,-1,0.255061,0.01218,2.701623,0.081346
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,76,91,44,741,0.36019,3.610379,76,0,0.336283,0.023907,3.476374,0.134005
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,7,160,3,782,0.041176,3.990419,7,0,0.037838,0.003338,3.842308,0.148111
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,25,142,60,725,0.110132,1.676647,27,-2,0.11157,-0.001438,1.703486,-0.026839
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",61,106,42,743,0.291866,3.376083,65,-4,0.290179,0.001687,3.334446,0.041637
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,bank_log_sale,Compromised bank log sale or discussion,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,167,1,784,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,58,58,59,777,0.331429,4.068376,60,-2,0.320856,0.010573,3.933071,0.135305
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,17,99,45,791,0.10559,2.250278,17,0,0.101796,0.003794,2.211328,0.03895
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",34,82,85,751,0.169154,2.344828,37,-3,0.170507,-0.001353,2.298694,0.046134
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,fullz_identity_package,Fullz or identity package,36,80,91,745,0.173913,2.326364,36,0,0.169811,0.004102,2.341406,-0.015042
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,jurisdiction_localisation,Jurisdiction-specific bank or account reference,35,81,85,751,0.174129,2.393678,35,0,0.170732,0.003397,2.428125,-0.034447
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,mule_recruitment,Mule recruitment or account-holder solicitation,7,109,3,833,0.058824,5.744828,7,0,0.056911,0.001913,5.8275,-0.082672
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,telegram_off_platform,Telegram or private-channel coordination reference,41,75,44,792,0.25625,3.958621,41,0,0.246988,0.009262,3.923276,0.035345
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,tutorial_training_recruitment,"Tutorial, guide, or training content",46,70,57,779,0.265896,3.665216,48,-2,0.268156,-0.00226,3.734579,-0.069363
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,cashout_laundering_service,Cash-out or laundering service,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,116,1,835,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,email_access_takeover,Email-access-enabled account takeover,17,100,45,790,0.104938,2.231045,18,-1,0.104046,0.000892,2.212352,0.018693
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",47,70,72,763,0.248677,3.213675,57,-10,0.279412,-0.030735,3.346045,-0.13237
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,45,72,82,753,0.226131,2.883101,45,0,0.214286,0.011845,2.76544,0.117661
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,36,81,84,751,0.179104,2.441026,36,0,0.170616,0.008488,2.359843,0.081183
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,7,110,3,832,0.058333,5.695726,7,0,0.053846,0.004487,5.506299,0.189427
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,34,83,51,784,0.202381,3.254701,35,-1,0.195531,0.00685,3.16454,0.090161
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",42,75,61,774,0.235955,3.317899,45,-3,0.238095,-0.00214,3.30819,0.009709
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,117,1,834,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",15,47,104,786,0.090361,1.935484,17,-2,0.093923,-0.003562,1.980294,-0.04481
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,26,36,101,789,0.159509,3.14351,26,0,0.156627,0.002882,3.170654,-0.027144
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,42,20,78,812,0.3,5.374194,42,0,0.295775,0.004225,5.463281,-0.089087
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,62,10,880,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,10,52,75,815,0.072993,1.806452,12,-2,0.086331,-0.013338,2.153017,-0.346565
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",20,42,83,807,0.137931,2.981522,22,-2,0.147651,-0.00972,3.209404,-0.227882
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,email_access_takeover,Email-access-enabled account takeover,vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,62,1,889,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,39,80,88,745,0.188406,2.456693,40,-1,0.18018,0.008226,2.329757,0.126936
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,36,83,84,749,0.17734,2.4,36,0,0.165138,0.012202,2.236567,0.163433
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,5,114,5,828,0.040323,4.0,5,0,0.035971,0.004352,3.727612,0.272388
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,31,88,54,779,0.179191,2.917647,33,-2,0.175532,0.003659,2.827844,0.089803
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",40,79,63,770,0.21978,3.106796,44,-4,0.22335,-0.00357,3.0657,0.041096
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",vulnerable_group_exploitation,Vulnerable group or migrant/student exploitation,0,119,1,832,0.0,0.0,0,0,0.0,0.0,0.0,0.0
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,47,80,73,752,0.235,2.935958,47,0,0.233831,0.001169,3.056836,-0.120878
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,4,123,6,819,0.030075,2.998425,4,0,0.029851,0.000224,3.121875,-0.12345
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,32,95,53,772,0.177778,2.822047,32,0,0.174863,0.002915,2.87069,-0.048643
full_screened,All combined records evaluated by the deterministic screen,9. Deep Shop,952,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",43,84,60,765,0.229947,3.129424,43,0,0.223958,0.005989,3.136463,-0.007039
